X00,X01,X02,X03,X04,X05,X06,X07,X08,X09,X10,X11,Target
28.25,64.91,7.458,5.091,0.055,427.0,-0.11,0.0,-0.2,10.0,-81.36,24.397,32.364
28.22,65.03,7.953,5.545,0.064,1152.0,0.49,0.0,0.1,21.0,-81.36,37.623,32.332
28.2,65.06,5.996,5.298,0.027,1303.0,-0.4,0.0,0.4,10.0,98.0,29.212,32.382
28.21,64.89,8.088,5.459,0.053,507.0,0.15,0.0,-0.1,67.0,81.0,38.86,32.31
28.33,64.71,7.123,5.45,0.022,738.0,-0.4,0.0,-0.2,46.4,81.0,275.31,32.342
28.18,64.82,8.386,5.235,-0.025,2210.0,-0.35,0.0,-0.1,10.0,-81.36,31.851,32.184
28.22,64.67,6.547,5.334,0.012,854.0,-0.35,0.0,0.0,27.2,98.0,29.681,32.446
28.23,65.08,6.513,5.479,0.067,817.0,-0.13,0.0,-0.1,53.6,81.0,31.088,32.329
28.4,64.81,7.901,5.592,0.104,748.0,-0.3,0.0,-0.1,59.2,81.0,39.061,32.538
28.28,64.52,6.802,5.427,0.041,1198.0,-0.4,0.0,-0.1,23.2,-81.36,39.798,32.467
28.3,64.89,6.946,5.868,0.026,1656.0,-0.48,0.0,-0.2,59.6,98.0,23.119,32.466
28.32,64.68,7.616,5.343,0.064,1334.0,-0.35,0.0,0.4,21.4,98.0,39.396,32.467
28.3,65.04,6.155,5.367,0.088,1055.0,-0.11,0.0,0.0,10.0,81.0,30.954,32.451
28.31,65.15,6.529,5.472,0.048,957.0,0.17,0.0,-0.2,60.0,-81.36,30.887,32.406
28.23,64.66,6.282,5.389,0.068,1813.0,-0.43,0.0,-0.1,12.8,98.0,39.731,32.41
28.26,64.93,7.616,5.316,0.079,1163.0,-0.39,0.0,0.0,40.2,81.0,29.413,32.234
28.33,65.05,6.505,5.33,0.046,329.0,-0.07,0.0,0.4,69.6,81.0,23.785,32.429
28.23,64.82,7.16,5.761,0.005,633.0,0.15,0.0,0.4,21.6,98.0,33.351,32.445
28.27,64.72,6.123,5.688,0.052,2133.0,-0.11,0.0,-0.1,10.0,98.0,35.309,32.403
28.22,64.55,5.984,5.383,0.086,1702.0,-0.44,0.0,0.1,61.8,98.0,28.877,32.382
28.29,65.11,6.271,5.321,0.019,1992.0,0.15,0.0,0.3,55.6,-81.36,23.852,32.356
28.29,64.82,6.149,5.414,0.046,520.0,-0.11,0.0,0.4,45.4,-81.36,28.475,32.387
28.14,64.85,7.568,5.315,0.108,881.0,-0.11,0.0,-0.1,34.0,81.0,20.569,32.241
28.25,64.72,7.417,5.266,-0.027,1510.0,-0.35,0.0,-0.2,66.2,81.0,29.114,32.408
28.26,65.15,8.14,5.578,0.075,801.0,-0.15,0.0,0.0,60.4,81.0,34.907,32.383
28.34,64.52,7.096,5.391,0.021,563.0,-0.4,0.0,-0.1,33.4,81.0,39.597,32.369
28.21,65.04,6.941,5.409,0.082,1031.0,-0.39,0.0,0.1,67.4,-81.36,37.587,32.409
28.29,64.71,5.906,5.698,0.059,814.0,-0.35,0.0,0.0,10.8,81.0,33.351,32.475
28.24,64.84,8.201,5.542,0.028,2090.0,-0.44,0.0,-0.1,66.8,98.0,25.625,32.419
28.25,64.92,7.757,5.447,0.026,426.0,-0.39,0.0,0.1,10.4,81.0,38.927,32.225
28.22,64.87,8.274,5.629,0.047,1466.0,-0.43,0.0,0.1,44.0,98.0,37.963,32.386
28.23,65.1,8.403,5.14,-0.002,2175.0,-0.43,0.0,0.1,50.0,81.0,29.614,32.346
28.31,64.92,5.858,5.088,0.099,2134.0,-0.43,0.0,-0.1,25.2,81.0,26.197,32.436
28.23,64.59,5.894,5.146,0.062,2181.0,-0.11,0.0,-0.1,44.8,-81.36,24.924,32.348
28.2,64.71,7.688,5.288,-0.016,828.0,-0.35,0.0,0.4,11.8,81.0,29.046,32.311
28.19,64.89,7.64,5.182,0.131,2563.0,-0.4,0.0,-0.1,54.6,98.0,31.783,32.326
28.18,65.06,6.915,5.272,0.023,877.0,-0.3,0.0,-0.1,59.4,81.0,29.547,32.199
28.24,64.64,8.339,5.417,0.09,794.0,-0.43,0.0,-0.1,34.8,-23.36,29.114,32.293
28.19,64.51,6.757,5.386,0.071,1670.0,-0.04,0.0,-0.2,49.2,98.0,39.731,32.364
28.19,64.97,7.294,5.441,0.082,1025.0,-0.11,0.0,-0.2,45.4,98.0,30.954,32.394
28.16,64.77,6.775,5.321,0.023,2267.0,-0.48,0.0,-0.05,57.6,81.0,24.6,32.314
28.18,64.66,6.967,5.32,0.054,1958.0,-0.04,0.0,-0.1,23.4,81.0,30.217,32.353
28.23,65.17,7.887,5.6,-0.021,1534.0,-0.35,0.0,-0.2,43.8,98.0,29.48,32.434
28.25,65.09,7.924,5.57,0.052,732.0,-0.4,0.0,0.1,34.8,81.0,34.974,32.302
28.31,65.05,6.471,5.123,0.082,750.0,-0.35,0.0,0.3,66.6,81.0,23.986,32.381
28.22,65.0,6.604,5.258,0.031,991.0,0.17,0.0,-0.1,65.6,98.0,23.919,32.41
28.28,64.92,7.617,5.457,0.037,2978.0,-0.44,0.0,0.0,31.4,-81.36,37.895,32.406
28.26,64.85,5.977,5.023,0.084,736.0,0.19,0.0,-0.2,47.0,81.0,26.197,32.454
28.2,64.57,6.874,5.445,0.016,1966.0,0.13,0.0,-0.1,10.0,81.0,39.798,32.302
28.2,65.05,7.285,5.444,0.06,1372.0,-0.4,0.0,0.4,20.2,-81.36,37.922,32.39
28.24,64.68,8.146,5.423,0.045,474.0,0.41,0.0,-0.2,17.4,98.0,38.927,32.368
28.24,65.17,6.193,5.281,0.12,924.0,-0.48,0.0,0.0,49.2,98.0,27.068,32.417
28.12,64.65,7.924,5.424,-0.017,1235.0,-0.35,0.0,-0.1,18.6,-81.36,26.733,32.342
28.27,65.01,7.513,5.444,0.11,907.0,-0.44,0.0,-0.1,65.4,-81.36,30.82,32.437
28.27,64.8,7.868,5.436,0.112,1122.0,-0.3,0.0,-0.3,10.6,81.0,26.398,32.41
28.32,65.05,7.861,5.509,0.029,625.0,0.2,0.0,0.4,50.4,81.0,34.974,32.51
28.16,64.91,6.426,5.462,0.043,1122.0,-0.48,0.0,-0.2,61.2,81.0,37.922,32.244
28.28,64.66,6.088,5.438,0.091,1016.0,0.41,0.0,0.4,10.0,98.0,39.597,32.428
28.26,64.78,6.945,5.214,0.001,2184.0,-0.15,0.0,0.1,60.4,-22.36,24.656,32.366
28.24,64.52,7.152,5.364,0.075,1581.0,-0.11,0.0,-0.1,30.2,81.0,39.731,32.266
28.28,65.01,7.911,5.258,0.023,576.0,-0.35,0.0,-0.1,55.4,81.0,27.336,32.443
28.23,65.09,6.032,5.481,0.171,1175.0,-0.35,0.0,0.0,33.2,81.0,30.887,32.323
28.24,64.7,7.914,5.678,0.104,548.0,0.15,0.0,0.0,39.2,98.0,38.927,32.481
28.12,64.81,7.58,5.185,0.074,279.0,-0.11,0.0,0.1,14.0,81.0,24.532,32.204
28.25,64.88,8.511,5.756,0.008,2438.0,-0.44,0.0,-0.1,10.0,98.0,38.167,32.444
28.25,64.53,7.109,5.249,0.033,1242.0,-0.35,0.0,-0.1,79.2,98.0,21.038,32.38
28.24,65.07,6.583,5.538,0.043,558.0,-0.36,0.0,-0.2,45.6,81.0,30.954,32.349
28.18,64.99,8.219,5.56,0.09,464.0,0.41,0.0,-0.2,50.6,98.0,26.532,32.323
28.25,64.92,7.045,5.441,0.104,688.0,-0.36,0.0,-0.1,34.2,98.0,30.753,32.482
28.26,64.67,6.203,5.418,0.103,938.0,0.0,0.0,-0.1,63.0,81.0,28.542,32.343
28.31,64.61,6.368,5.417,0.044,672.0,-0.43,0.0,0.0,37.4,98.0,39.53,32.529
28.25,64.71,8.033,5.438,0.07,582.0,-0.43,0.0,-0.2,35.2,-81.36,39.128,32.271
28.28,64.64,7.625,5.422,0.071,645.0,-0.36,0.0,0.4,54.0,98.0,29.25,32.429
28.28,65.06,6.532,5.312,0.095,1739.0,0.13,0.0,0.1,30.0,81.0,29.614,32.28
28.23,64.68,8.113,5.502,0.068,767.0,0.2,0.0,0.0,61.4,98.0,39.195,32.313
28.26,65.09,6.888,5.254,-0.031,1073.0,0.45,0.0,0.4,10.0,81.0,29.279,32.451
28.32,64.66,6.036,5.106,-0.004,2709.0,-0.35,0.0,0.2,26.0,98.0,24.455,32.524
28.23,64.67,5.92,5.323,0.006,1194.0,0.41,0.0,-0.1,18.0,98.0,29.114,32.431
28.27,64.94,7.667,5.255,0.097,1167.0,0.16,0.0,0.4,10.0,81.0,29.48,32.459
28.26,64.95,6.033,5.391,0.11,1052.0,-0.48,0.0,0.4,33.6,81.0,30.753,32.354
28.29,64.83,7.496,5.108,-0.001,2016.0,-0.44,0.0,-0.1,37.6,81.0,25.795,32.335
28.12,64.65,6.35,5.302,0.074,1834.0,0.41,0.0,0.0,15.8,98.0,39.664,32.266
28.18,64.52,7.068,5.241,0.067,1656.0,-0.07,0.0,-0.2,21.6,98.0,20.971,32.406
28.27,64.79,8.137,5.554,0.061,941.0,-0.43,0.0,-0.2,22.2,81.0,38.994,32.332
28.3,65.05,6.859,5.383,0.111,1020.0,0.19,0.0,0.0,10.0,98.0,30.887,32.442
28.27,64.71,7.42,5.569,-0.027,976.0,0.16,0.0,0.0,38.0,81.0,275.31,32.429
28.27,64.73,6.575,5.31,0.06,1052.0,-0.48,0.0,-0.2,61.6,81.0,29.748,32.354
28.23,64.82,6.662,5.337,0.033,2000.0,0.2,0.0,0.3,34.4,-81.36,24.397,32.445
28.21,64.85,7.468,5.495,0.026,2238.0,0.0,0.0,-0.1,10.0,-81.36,26.398,32.539
28.26,64.51,5.941,5.117,0.042,2437.0,0.16,0.0,0.0,54.6,98.0,24.991,32.451
28.19,64.91,7.628,5.752,0.034,540.0,0.11,0.0,0.2,45.8,98.0,33.283,32.401
28.24,64.53,6.99,5.274,0.077,1596.0,-0.35,0.0,0.0,11.6,81.0,20.971,32.243
28.27,64.55,7.222,5.27,-0.007,1200.0,-0.09,0.0,-0.1,24.8,-22.36,20.971,32.439
28.14,64.83,6.393,5.478,0.086,1253.0,-0.19,0.0,-0.1,10.0,81.0,38.056,32.288
28.15,64.81,7.671,5.147,0.034,2714.0,0.0,0.0,0.0,49.8,81.0,24.465,32.402
28.34,64.69,6.907,5.344,0.126,1242.0,-0.35,0.0,-0.1,54.4,81.0,28.81,32.435
28.23,64.97,7.099,5.494,0.069,1022.0,-0.44,0.0,-0.2,44.4,98.0,31.155,32.353
28.3,64.69,7.925,5.738,0.055,770.0,-0.4,0.0,0.0,52.0,81.0,38.927,32.372
28.22,64.72,7.46,5.303,0.107,2492.0,-0.35,0.0,-0.2,20.8,81.0,30.15,32.394
28.26,64.84,6.667,5.195,0.126,2250.0,-0.4,0.0,0.2,30.8,-81.36,24.589,32.345
28.29,65.03,5.923,5.741,0.06,1338.0,-0.39,0.0,-0.3,10.0,81.0,23.05,32.441
28.18,64.98,6.865,5.47,0.099,1000.0,-0.4,0.0,-0.1,56.2,81.0,30.552,32.207
28.26,65.1,6.778,5.585,0.144,294.0,0.15,0.0,-0.1,32.0,81.0,27.403,32.316
28.16,64.97,7.63,5.257,-0.032,1059.0,-0.3,0.0,-0.3,36.0,81.0,29.48,32.32
28.26,64.86,7.053,5.234,0.106,442.0,-0.44,0.0,-0.2,31.4,81.0,273.24,32.359
28.31,64.92,5.925,4.516,0.005,1999.0,-0.43,0.0,0.4,65.6,98.0,25.929,32.543
28.34,64.61,6.983,5.525,0.005,2189.0,-0.11,0.0,0.4,10.0,81.0,29.011,32.284
28.22,64.77,7.574,5.764,0.014,412.0,0.16,0.0,-0.2,10.0,81.0,33.283,32.391
28.24,64.92,8.265,5.513,0.081,1565.0,-0.3,0.0,-0.2,10.0,81.0,38.031,32.231
28.25,65.16,6.786,5.485,0.027,1134.0,0.16,0.0,-0.2,69.6,81.0,27.47,32.199
28.39,64.78,6.025,5.829,0.075,686.0,0.11,0.0,-0.1,21.4,81.0,23.256,32.458
28.25,64.88,6.75,5.682,0.077,836.0,-0.11,0.0,-0.1,26.8,81.0,23.392,32.23
28.38,64.71,6.263,5.363,0.105,519.0,0.13,0.0,-0.1,35.4,-81.36,39.463,32.423
28.26,64.69,5.687,5.431,0.033,1079.0,-0.35,0.0,-0.1,13.6,98.0,28.609,32.464
28.27,64.61,6.118,5.441,0.139,861.0,-0.35,0.0,0.1,58.4,98.0,39.53,32.461
28.26,64.52,7.083,5.399,0.086,1113.0,-0.4,0.0,0.0,17.2,98.0,29.078,32.408
28.22,64.98,7.472,5.169,0.104,1535.0,-0.43,0.0,-0.2,24.4,81.0,29.882,32.272
28.26,64.93,8.42,5.472,0.101,2799.0,-0.35,0.0,0.3,45.8,98.0,25.286,32.409
28.23,64.55,7.285,5.262,0.006,944.0,0.19,0.0,-0.1,60.8,98.0,21.038,32.499
28.32,64.89,7.546,5.639,0.083,1285.0,0.11,0.0,-0.1,48.4,81.0,35.041,32.29
28.26,64.71,7.939,5.74,0.13,931.0,-0.35,0.0,-0.1,38.8,81.0,38.927,32.395
28.28,64.96,7.548,5.364,0.082,1298.0,-0.11,0.0,-0.1,45.2,-81.36,38.86,32.37
28.26,64.96,7.65,5.541,-0.107,2809.0,-0.4,0.0,0.4,43.4,-81.36,37.759,32.493
28.17,65.13,7.366,5.411,0.047,956.0,0.15,0.0,-0.1,19.8,-81.36,37.922,32.32
28.26,64.86,8.515,5.622,0.08,1577.0,-0.36,0.0,-0.1,30.0,98.0,38.099,32.541
28.27,64.81,7.086,5.387,-0.008,1809.0,-0.19,0.0,-0.1,10.0,98.0,30.083,32.384
28.21,64.87,5.986,5.51,0.065,1106.0,0.0,0.0,0.0,10.0,98.0,30.753,32.336
28.3,65.12,7.971,5.445,0.071,540.0,-0.35,0.0,0.1,21.0,98.0,34.84,32.553
28.15,64.76,7.476,5.227,-0.057,1554.0,0.45,0.0,-0.1,38.8,98.0,31.851,32.239
28.23,64.84,7.361,5.142,0.09,834.0,-0.11,0.0,-0.1,50.6,98.0,24.397,32.351
28.28,64.74,6.906,5.173,0.088,1916.0,-0.36,0.0,0.2,19.8,98.0,24.656,32.462
28.18,64.93,7.705,5.629,0.154,711.0,-0.04,0.0,0.0,34.0,81.0,33.419,32.215
28.1,64.78,6.163,5.437,0.067,904.0,0.19,0.0,0.0,64.0,81.0,38.123,32.287
28.31,64.66,5.913,5.537,0.067,1193.0,-0.3,0.0,-0.2,44.8,81.0,35.309,32.235
28.19,64.88,7.459,5.502,0.083,1087.0,-0.11,0.0,0.0,55.2,98.0,35.175,32.26
28.34,64.76,6.737,5.341,0.064,1252.0,0.16,0.0,0.1,55.8,-81.36,29.815,32.394
28.22,64.54,8.285,5.47,0.09,1170.0,0.0,0.0,-0.2,48.0,98.0,39.664,32.392
28.18,64.89,7.825,5.44,0.047,2125.0,-0.48,0.0,0.3,54.8,98.0,26.532,32.482
28.26,64.49,6.085,5.137,0.081,1681.0,-0.04,0.0,0.0,59.0,81.0,25.058,32.369
28.31,65.02,7.246,5.26,0.052,947.0,0.41,0.0,-0.2,27.8,81.0,29.413,32.325
28.31,65.11,7.879,5.634,0.099,855.0,0.19,0.0,-0.1,27.8,-81.36,34.907,32.286
28.19,64.86,7.809,5.213,0.071,1875.0,-0.43,0.0,0.1,36.8,98.0,31.919,32.262
28.29,65.04,7.702,5.27,0.085,649.0,-0.39,0.0,0.0,11.6,98.0,31.021,32.459
28.26,64.76,7.585,5.267,0.062,1351.0,0.19,0.0,-0.1,60.6,98.0,28.909,32.325
28.19,65.04,8.375,5.482,0.092,2888.0,0.0,0.0,-0.1,49.6,-81.36,37.895,32.307
28.26,64.98,7.342,5.331,0.134,1811.0,-0.48,0.0,-0.1,20.2,81.0,29.882,32.368
28.25,64.9,7.812,5.194,0.092,2186.0,-0.07,0.0,-0.1,21.4,81.0,31.919,32.202
28.28,64.92,8.335,5.284,-0.015,834.0,0.0,0.0,-0.2,10.0,81.0,27.47,32.333
28.24,64.73,6.434,5.409,0.105,1096.0,-0.35,0.0,-0.1,40.4,-22.36,28.609,32.369
28.3,65.06,7.948,5.555,0.13,560.0,0.19,0.0,0.4,53.8,-81.36,34.907,32.453
28.24,64.8,6.892,5.228,0.067,2505.0,0.19,0.0,0.2,47.2,-81.36,31.715,32.49
28.22,64.93,8.249,5.199,-0.017,378.0,-0.4,0.0,0.2,10.2,81.0,27.537,32.385
28.36,64.8,6.894,5.502,0.127,873.0,-0.11,0.0,-0.1,10.0,81.0,31.088,32.289
28.2,64.56,6.891,5.307,0.01,798.0,-0.04,0.0,0.0,13.2,98.0,21.038,32.451
28.22,65.06,6.312,5.2,0.048,1617.0,0.45,0.0,-0.1,41.2,81.0,29.48,32.243
28.23,64.62,7.356,5.237,0.072,225.0,0.13,0.0,0.1,58.4,81.0,276.0,32.192
28.32,64.85,8.05,5.627,0.019,1768.0,-0.41,0.0,-0.1,10.0,81.0,25.489,32.375
28.26,64.75,8.02,5.519,0.059,522.0,-0.4,0.0,0.0,43.8,98.0,26.398,32.611
28.12,64.92,6.247,5.429,0.093,747.0,0.2,0.0,0.0,53.8,81.0,37.989,32.315
28.22,65.03,6.885,5.261,0.052,1014.0,-0.4,0.0,0.4,47.6,81.0,29.346,32.329
28.25,64.99,7.251,5.208,0.033,705.0,0.45,0.0,-0.2,61.2,81.0,29.815,32.324
28.23,64.48,6.891,5.058,0.059,1978.0,-0.4,0.0,0.0,49.6,98.0,25.192,32.402
28.31,64.82,7.832,5.58,0.033,1806.0,-0.39,0.0,-0.1,53.8,81.0,25.625,32.313
28.16,65.05,8.114,5.141,0.049,1992.0,0.19,0.0,0.1,31.2,81.0,29.614,32.223
28.33,64.73,5.995,5.744,0.111,916.0,0.41,0.0,-0.1,61.2,81.0,33.419,32.437
28.2,64.93,5.821,5.416,0.101,1311.0,-0.43,0.0,0.0,26.0,81.0,28.475,32.299
28.3,64.86,7.577,5.611,0.067,2792.0,-0.36,0.0,-0.1,44.8,81.0,38.031,32.399
28.27,64.9,7.918,5.51,0.016,2760.0,0.41,0.0,-0.1,54.4,81.0,25.557,32.276
28.17,65.0,7.272,5.482,-0.04,1996.0,-0.35,0.0,0.1,30.2,98.0,37.721,32.417
28.3,64.82,7.381,5.332,0.08,414.0,0.49,0.0,0.4,63.0,81.0,272.55,32.37
28.27,64.66,8.156,5.385,0.018,1037.0,0.13,0.0,-0.2,10.0,98.0,28.977,32.496
28.19,64.64,7.109,5.406,0.127,1623.0,-0.48,0.0,-0.1,22.0,81.0,28.81,32.243
28.31,64.66,8.452,5.393,0.001,355.0,-0.19,0.0,-0.1,55.4,98.0,29.182,32.455
28.23,65.03,6.734,5.584,0.037,1248.0,-0.3,0.0,0.0,40.8,81.0,25.489,32.406
28.19,65.05,7.29,5.561,0.103,2060.0,-0.11,0.0,0.4,55.4,-81.36,37.654,32.316
28.29,64.74,8.103,5.353,0.06,570.0,-0.43,0.0,-0.1,61.0,81.0,28.977,32.328
28.28,65.09,7.633,5.516,0.05,661.0,-0.43,0.0,0.4,59.6,-81.36,27.537,32.389
28.21,65.15,7.024,5.566,0.114,1176.0,-0.19,0.0,0.0,63.0,-81.36,27.403,32.281
28.3,65.07,5.934,5.66,0.092,1071.0,0.13,0.0,0.2,69.0,81.0,23.119,32.33
28.19,64.6,6.455,5.421,0.085,955.0,-0.35,0.0,-0.2,11.0,81.0,39.597,32.245
28.23,65.15,7.058,5.59,0.027,1180.0,-0.43,0.0,-0.2,60.8,81.0,27.336,32.291
28.28,65.0,7.7,5.423,0.06,1198.0,-0.4,0.0,0.0,52.4,81.0,38.86,32.282
28.31,64.91,7.312,5.1,0.095,723.0,-0.48,0.0,-0.1,62.4,98.0,25.996,32.493
28.18,64.78,6.609,5.443,0.089,596.0,0.2,0.0,0.4,19.6,81.0,24.388,32.28
28.19,64.72,7.45,5.159,0.115,3191.0,-0.43,0.0,0.4,50.0,81.0,24.6,32.369
28.27,64.87,7.299,5.823,0.058,1491.0,0.13,0.0,-0.25,31.6,81.0,23.119,32.432
28.29,64.98,5.782,5.072,0.085,1803.0,-0.44,0.0,0.1,45.6,81.0,25.996,32.301
28.32,64.84,5.974,4.731,0.062,537.0,-0.4,0.0,-0.1,44.2,81.0,26.331,32.495
28.32,64.81,6.262,5.478,0.101,1063.0,-0.48,0.0,0.2,11.8,98.0,25.625,32.461
28.31,65.1,6.424,5.28,0.119,1009.0,-0.3,0.0,-0.2,25.4,81.0,29.212,32.391
28.25,64.68,6.991,5.68,0.045,756.0,-0.44,0.0,-0.2,39.2,81.0,33.419,32.35
28.33,64.85,6.351,5.451,-0.03,1158.0,-0.36,0.0,-0.1,46.0,98.0,25.557,32.555
28.19,64.72,5.148,5.332,-0.054,1324.0,0.0,0.0,-0.2,36.0,98.0,29.25,32.328
28.21,64.95,7.543,5.164,0.081,1040.0,-0.3,0.0,0.4,17.0,81.0,29.815,32.32
28.2,64.91,5.934,4.886,0.024,631.0,-0.39,0.0,0.1,10.8,81.0,26.264,32.273
28.23,64.87,7.237,5.835,0.098,1556.0,-0.48,0.0,-0.1,37.2,-81.36,23.256,32.402
28.17,64.88,7.511,5.301,0.085,889.0,-0.35,0.0,0.0,10.0,81.0,20.636,32.252
28.18,64.88,8.179,5.894,0.015,2319.0,-0.48,0.0,-0.2,10.0,81.0,24.397,32.269
28.24,65.06,6.047,5.538,-0.009,751.0,-0.4,0.0,-0.1,65.4,98.0,27.47,32.445
